time,T,p
2021-08-22 08:40:00,17.02,1015.825
2021-08-22 08:50:00,17.16,1015.79
2021-08-22 09:00:00,17.39,1015.831
2021-08-22 09:10:00,17.43,1015.838
2021-08-22 09:20:00,17.45,1015.825
2021-08-22 09:30:00,17.6,1015.816
2021-08-22 09:40:00,17.64,1015.864
2021-08-22 09:50:00,17.65,1015.928
2021-08-22 10:00:00,17.55,1015.987
2021-08-22 10:10:00,17.51,1015.999
2021-08-22 10:20:00,17.55,1016.049
2021-08-22 10:30:00,17.57,1016.122
2021-08-22 10:40:00,17.46,1016.204
2021-08-22 10:50:00,16.67,1016.3
2021-08-22 11:00:00,16.22,1016.298
2021-08-22 11:10:00,16.42,1016.324
2021-08-22 11:20:00,16.32,1016.353
2021-08-22 11:30:00,16.29,1016.399
2021-08-22 11:40:00,16.22,1016.464
2021-08-22 11:50:00,16.06,1016.52
2021-08-22 12:00:00,16.05,1016.52
2021-08-22 12:10:00,16.01,1016.572
2021-08-22 12:20:00,15.96,1016.607
2021-08-22 12:30:00,15.96,1016.659
2021-08-22 12:40:00,16.05,1016.67
2021-08-22 12:50:00,16.08,1016.707
2021-08-22 13:00:00,16.08,1016.693
2021-08-22 13:10:00,16.05,1016.699
2021-08-22 13:20:00,16.05,1016.707
2021-08-22 13:30:00,16.05,1016.717
2021-08-22 13:40:00,15.93,1016.706
2021-08-22 13:50:00,15.99,1016.703
2021-08-22 14:00:00,16.0,1016.791
2021-08-22 14:10:00,15.87,1016.849
2021-08-22 14:20:00,15.79,1016.891
2021-08-22 14:30:00,15.79,1016.922
2021-08-22 14:40:00,15.72,1016.896
2021-08-22 14:50:00,15.64,1016.926
2021-08-22 15:00:00,15.6,1016.943
2021-08-22 15:10:00,15.55,1016.916
2021-08-22 15:20:00,15.56,1016.873
2021-08-22 15:30:00,15.57,1016.797
2021-08-22 15:40:00,15.61,1016.802
2021-08-22 15:50:00,15.61,1016.881
2021-08-22 16:00:00,15.63,1016.911
2021-08-22 16:10:00,15.63,1016.886
2021-08-22 16:20:00,15.68,1016.848
2021-08-22 16:30:00,15.61,1016.828
2021-08-22 16:40:00,15.67,1016.864
2021-08-22 16:50:00,15.65,1016.885
2021-08-22 17:00:00,15.58,1016.861
2021-08-22 17:10:00,15.58,1016.87
2021-08-22 17:20:00,15.67,1016.861
2021-08-22 17:30:00,15.66,1016.827
2021-08-22 17:40:00,15.69,1016.794
2021-08-22 17:50:00,15.7,1016.811
2021-08-22 18:00:00,15.72,1016.919
2021-08-22 18:10:00,15.75,1016.934
2021-08-22 18:20:00,15.78,1016.966
2021-08-22 18:30:00,15.84,1016.98
2021-08-22 18:40:00,15.86,1016.993
2021-08-22 18:50:00,15.83,1017.048
2021-08-22 19:00:00,15.84,1017.201
2021-08-22 19:10:00,15.85,1017.384
2021-08-22 19:20:00,15.85,1017.549
2021-08-22 19:30:00,15.73,1017.67
2021-08-22 19:40:00,15.71,1017.823
2021-08-22 19:50:00,15.69,1018.006
2021-08-22 20:00:00,15.54,1018.195
2021-08-22 20:10:00,15.44,1018.333
2021-08-22 20:20:00,15.46,1018.367
2021-08-22 20:30:00,15.51,1018.475
2021-08-22 20:40:00,15.54,1018.517
2021-08-22 20:50:00,15.61,1018.547
2021-08-22 21:00:00,15.58,1018.618
2021-08-22 21:10:00,15.52,1018.693
2021-08-22 21:20:00,15.45,1018.728
2021-08-22 21:30:00,15.39,1018.821
2021-08-22 21:40:00,15.38,1018.948
2021-08-22 21:50:00,15.34,1018.994
2021-08-22 22:00:00,15.32,1018.981
2021-08-22 22:10:00,15.32,1019.028
2021-08-22 22:20:00,15.3,1019.07
2021-08-22 22:30:00,15.25,1019.118
2021-08-22 22:40:00,15.21,1019.188
2021-08-22 22:50:00,15.16,1019.272
2021-08-22 23:00:00,15.1,1019.311
2021-08-22 23:10:00,15.04,1019.35
2021-08-22 23:20:00,15.04,1019.397
2021-08-22 23:30:00,15.01,1019.469
2021-08-22 23:40:00,15.0,1019.558
2021-08-22 23:50:00,14.98,1019.613
2021-08-23 00:00:00,14.98,1019.659
2021-08-23 00:10:00,14.98,1019.684
2021-08-23 00:20:00,14.93,1019.701
2021-08-23 00:30:00,14.88,1019.701
2021-08-23 00:40:00,14.85,1019.724
2021-08-23 00:50:00,14.87,1019.772
2021-08-23 01:00:00,14.9,1019.774
2021-08-23 01:10:00,14.89,1019.716
2021-08-23 01:20:00,14.89,1019.681
2021-08-23 01:30:00,14.93,1019.662
2021-08-23 01:40:00,14.94,1019.74
2021-08-23 01:50:00,14.98,1019.745
2021-08-23 02:00:00,14.98,1019.73
2021-08-23 02:10:00,14.96,1019.732
2021-08-23 02:20:00,15.01,1019.806
2021-08-23 02:30:00,15.07,1019.872
2021-08-23 02:40:00,15.12,1019.922
2021-08-23 02:50:00,15.22,1019.973
2021-08-23 03:00:00,15.25,1019.988
2021-08-23 03:10:00,15.27,1020.047
2021-08-23 03:20:00,15.23,1020.112
2021-08-23 03:30:00,15.13,1020.151
2021-08-23 03:40:00,14.97,1020.242
2021-08-23 03:50:00,14.82,1020.284
2021-08-23 04:00:00,14.78,1020.346
2021-08-23 04:10:00,14.72,1020.403
2021-08-23 04:20:00,14.64,1020.444
2021-08-23 04:30:00,14.57,1020.569
2021-08-23 04:40:00,14.43,1020.6
2021-08-23 04:50:00,14.25,1020.682
2021-08-23 05:00:00,14.1,1020.798
2021-08-23 05:10:00,13.93,1020.913
2021-08-23 05:20:00,13.82,1020.982
2021-08-23 05:30:00,13.72,1021.099
2021-08-23 05:40:00,13.7,1021.205
2021-08-23 05:50:00,13.73,1021.328
2021-08-23 06:00:00,13.76,1021.445
2021-08-23 06:10:00,13.9,1021.601
2021-08-23 06:20:00,14.21,1021.748
2021-08-23 06:30:00,14.48,1021.786
2021-08-23 06:40:00,14.72,1021.829
2021-08-23 06:50:00,15.01,1021.884
2021-08-23 07:00:00,15.26,1021.918
2021-08-23 07:10:00,15.48,1021.957
2021-08-23 07:20:00,15.69,1022.058
2021-08-23 07:30:00,15.95,1022.136
2021-08-23 07:40:00,16.02,1022.268
2021-08-23 07:50:00,16.32,1022.414
2021-08-23 08:00:00,16.55,1022.497
2021-08-23 08:10:00,16.96,1022.558
2021-08-23 08:20:00,17.42,1022.653
2021-08-23 08:30:00,17.65,1022.725
2021-08-23 08:40:00,17.88,1022.829
2021-08-23 08:50:00,17.87,1022.927
2021-08-23 09:00:00,18.07,1022.997
2021-08-23 09:10:00,18.4,1023.133
2021-08-23 09:20:00,18.61,1023.254
2021-08-23 09:30:00,18.8,1023.318
2021-08-23 09:40:00,19.03,1023.417
2021-08-23 09:50:00,19.03,1023.581
2021-08-23 10:00:00,19.29,1023.633
2021-08-23 10:10:00,19.33,1023.712
2021-08-23 10:20:00,19.58,1023.692
2021-08-23 10:30:00,19.72,1023.713
2021-08-23 10:40:00,19.81,1023.768
2021-08-23 10:50:00,20.04,1023.771
2021-08-23 11:00:00,20.17,1023.862
2021-08-23 11:10:00,20.25,1023.96
2021-08-23 11:20:00,20.33,1024.088
2021-08-23 11:30:00,20.47,1024.046
2021-08-23 11:40:00,20.69,1024.018
2021-08-23 11:50:00,20.59,1024.066
2021-08-23 12:00:00,20.85,1024.116
2021-08-23 12:10:00,20.94,1024.091
2021-08-23 12:20:00,20.85,1024.193
2021-08-23 12:30:00,21.06,1024.187
2021-08-23 12:40:00,21.46,1024.169
2021-08-23 12:50:00,21.36,1024.156
2021-08-23 13:00:00,21.18,1024.225
2021-08-23 13:10:00,21.32,1024.212
2021-08-23 13:20:00,21.21,1024.24
2021-08-23 13:30:00,21.09,1024.33
2021-08-23 13:40:00,21.3,1024.312
2021-08-23 13:50:00,21.55,1024.317
2021-08-23 14:00:00,21.46,1024.369
2021-08-23 14:10:00,21.26,1024.386
2021-08-23 14:20:00,21.25,1024.437
2021-08-23 14:30:00,21.27,1024.516
2021-08-23 14:40:00,21.61,1024.524
2021-08-23 14:50:00,21.32,1024.529
2021-08-23 15:00:00,21.18,1024.531
2021-08-23 15:10:00,21.3,1024.567
2021-08-23 15:20:00,21.23,1024.6
2021-08-23 15:30:00,21.14,1024.713
2021-08-23 15:40:00,21.19,1024.748
2021-08-23 15:50:00,21.44,1024.791
2021-08-23 16:00:00,21.47,1024.851
2021-08-23 16:10:00,21.43,1024.854
2021-08-23 16:20:00,21.37,1024.895
2021-08-23 16:30:00,21.39,1024.937
2021-08-23 16:40:00,21.32,1024.947
2021-08-23 16:50:00,21.15,1024.935
2021-08-23 17:00:00,21.24,1024.923
2021-08-23 17:10:00,21.18,1024.983
2021-08-23 17:20:00,21.12,1024.972
2021-08-23 17:30:00,21.07,1024.993
2021-08-23 17:40:00,21.01,1025.029
2021-08-23 17:50:00,20.82,1025.034
2021-08-23 18:00:00,20.71,1025.037
2021-08-23 18:10:00,20.55,1025.042
2021-08-23 18:20:00,20.44,1025.053
2021-08-23 18:30:00,20.3,1025.06
2021-08-23 18:40:00,20.07,1025.15
2021-08-23 18:50:00,19.95,1025.282
2021-08-23 19:00:00,19.81,1025.378
2021-08-23 19:10:00,19.65,1025.52
2021-08-23 19:20:00,19.59,1025.596
2021-08-23 19:30:00,19.41,1025.651
2021-08-23 19:40:00,19.17,1025.702
2021-08-23 19:50:00,18.93,1025.742
2021-08-23 20:00:00,18.67,1025.799
2021-08-23 20:10:00,18.49,1025.89
2021-08-23 20:20:00,18.44,1025.958
2021-08-23 20:30:00,18.19,1026.003
2021-08-23 20:40:00,17.56,1026.072
2021-08-23 20:50:00,16.69,1026.177
2021-08-23 21:00:00,16.48,1026.26
2021-08-23 21:10:00,15.53,1026.298
2021-08-23 21:20:00,15.12,1026.339
2021-08-23 21:30:00,14.84,1026.407
2021-08-23 21:40:00,14.87,1026.46
2021-08-23 21:50:00,14.69,1026.512
2021-08-23 22:00:00,14.0,1026.571
2021-08-23 22:10:00,13.85,1026.589
2021-08-23 22:20:00,14.42,1026.649
2021-08-23 22:30:00,15.39,1026.751
2021-08-23 22:40:00,15.44,1026.839
2021-08-23 22:50:00,15.31,1026.88
2021-08-23 23:00:00,15.12,1026.917
2021-08-23 23:10:00,14.9,1026.971
2021-08-23 23:20:00,14.7,1027.057
2021-08-23 23:30:00,14.75,1027.159
2021-08-23 23:40:00,14.65,1027.195
2021-08-23 23:50:00,14.63,1027.215
2021-08-24 00:00:00,14.2,1027.232
2021-08-24 00:10:00,13.91,1027.233
2021-08-24 00:20:00,13.96,1027.274
2021-08-24 00:30:00,14.13,1027.344
2021-08-24 00:40:00,13.83,1027.367
2021-08-24 00:50:00,13.64,1027.399
2021-08-24 01:00:00,13.46,1027.403
2021-08-24 01:10:00,13.31,1027.394
2021-08-24 01:20:00,13.16,1027.45
2021-08-24 01:30:00,12.86,1027.542
2021-08-24 01:40:00,12.27,1027.587
2021-08-24 01:50:00,11.94,1027.648
2021-08-24 02:00:00,12.87,1027.731
2021-08-24 02:10:00,12.9,1027.724
2021-08-24 02:20:00,12.99,1027.761
2021-08-24 02:30:00,13.0,1027.81
2021-08-24 02:40:00,12.98,1027.828
2021-08-24 02:50:00,13.04,1027.879
2021-08-24 03:00:00,12.98,1027.918
2021-08-24 03:10:00,12.82,1027.939
2021-08-24 03:20:00,12.38,1027.913
2021-08-24 03:30:00,12.17,1027.917
2021-08-24 03:40:00,11.67,1027.893
2021-08-24 03:50:00,11.3,1027.881
2021-08-24 04:00:00,11.88,1027.967
2021-08-24 04:10:00,12.19,1027.973
2021-08-24 04:20:00,12.15,1028.035
2021-08-24 04:30:00,11.97,1028.064
2021-08-24 04:40:00,11.84,1028.109
2021-08-24 04:50:00,11.81,1028.158
2021-08-24 05:00:00,11.86,1028.231
2021-08-24 05:10:00,11.96,1028.336
2021-08-24 05:20:00,11.87,1028.399
2021-08-24 05:30:00,11.81,1028.454
2021-08-24 05:40:00,11.83,1028.539
2021-08-24 05:50:00,11.95,1028.56
2021-08-24 06:00:00,11.84,1028.652
2021-08-24 06:10:00,12.18,1028.701
2021-08-24 06:20:00,12.7,1028.748
2021-08-24 06:30:00,13.01,1028.846
2021-08-24 06:40:00,13.46,1028.89
2021-08-24 06:50:00,13.6,1029.006
2021-08-24 07:00:00,14.01,1029.047
2021-08-24 07:10:00,14.37,1029.035
2021-08-24 07:20:00,14.94,1029.021
2021-08-24 07:30:00,15.04,1029.042
2021-08-24 07:40:00,15.31,1029.13
2021-08-24 07:50:00,15.76,1029.194
2021-08-24 08:00:00,16.16,1029.242
2021-08-24 08:10:00,16.17,1029.353
2021-08-24 08:20:00,16.49,1029.494
2021-08-24 08:30:00,16.58,1029.529
2021-08-24 08:40:00,16.79,1029.605
2021-08-24 08:50:00,17.14,1029.638
2021-08-24 09:00:00,17.13,1029.734
2021-08-24 09:10:00,17.38,1029.764
2021-08-24 09:20:00,17.71,1029.767
2021-08-24 09:30:00,18.04,1029.769
2021-08-24 09:40:00,18.11,1029.815
2021-08-24 09:50:00,18.3,1029.791
2021-08-24 10:00:00,18.52,1029.727
2021-08-24 10:10:00,18.62,1029.678
2021-08-24 10:20:00,18.8,1029.768
2021-08-24 10:30:00,18.99,1029.773
2021-08-24 10:40:00,19.18,1029.741
2021-08-24 10:50:00,19.15,1029.713
2021-08-24 11:00:00,19.49,1029.679
2021-08-24 11:10:00,19.37,1029.604
2021-08-24 11:20:00,19.54,1029.534
2021-08-24 11:30:00,19.41,1029.471
2021-08-24 11:40:00,19.22,1029.46
2021-08-24 11:50:00,19.27,1029.441
2021-08-24 12:00:00,19.25,1029.426
2021-08-24 12:10:00,19.58,1029.453
2021-08-24 12:20:00,19.71,1029.449
2021-08-24 12:30:00,19.5,1029.493
2021-08-24 12:40:00,19.92,1029.413
2021-08-24 12:50:00,20.16,1029.335
2021-08-24 13:00:00,20.14,1029.276
2021-08-24 13:10:00,20.2,1029.244
2021-08-24 13:20:00,19.81,1029.208
2021-08-24 13:30:00,19.95,1029.15
2021-08-24 13:40:00,20.27,1029.079
2021-08-24 13:50:00,20.46,1029.047
2021-08-24 14:00:00,20.36,1028.943
2021-08-24 14:10:00,20.13,1028.89
2021-08-24 14:20:00,20.58,1028.822
2021-08-24 14:30:00,20.74,1028.733
2021-08-24 14:40:00,20.48,1028.732
2021-08-24 14:50:00,20.59,1028.653
2021-08-24 15:00:00,20.67,1028.536
2021-08-24 15:10:00,20.92,1028.475
2021-08-24 15:20:00,20.76,1028.47
2021-08-24 15:30:00,20.81,1028.502
2021-08-24 15:40:00,20.88,1028.578
2021-08-24 15:50:00,20.69,1028.595
2021-08-24 16:00:00,20.93,1028.539
2021-08-24 16:10:00,20.81,1028.405
2021-08-24 16:20:00,20.58,1028.32
2021-08-24 16:30:00,20.67,1028.288
2021-08-24 16:40:00,20.71,1028.245
2021-08-24 16:50:00,20.69,1028.257
2021-08-24 17:00:00,20.58,1028.199
2021-08-24 17:10:00,20.48,1028.193
2021-08-24 17:20:00,20.54,1028.133
2021-08-24 17:30:00,20.53,1028.07
2021-08-24 17:40:00,20.4,1028.041
2021-08-24 17:50:00,20.18,1027.98
2021-08-24 18:00:00,20.13,1028.021
2021-08-24 18:10:00,20.05,1028.033
2021-08-24 18:20:00,19.9,1027.979
2021-08-24 18:30:00,19.63,1027.994
2021-08-24 18:40:00,19.22,1028.031
2021-08-24 18:50:00,18.72,1028.035
2021-08-24 19:00:00,18.1,1028.068
2021-08-24 19:10:00,17.13,1028.087
2021-08-24 19:20:00,16.37,1028.035
2021-08-24 19:30:00,15.2,1028.042
2021-08-24 19:40:00,14.79,1028.046
2021-08-24 19:50:00,14.2,1028.038
2021-08-24 20:00:00,13.85,1028.102
2021-08-24 20:10:00,13.58,1028.122
2021-08-24 20:20:00,13.26,1028.096
2021-08-24 20:30:00,13.01,1028.093
2021-08-24 20:40:00,12.74,1028.016
2021-08-24 20:50:00,12.62,1027.971
2021-08-24 21:00:00,12.35,1027.993
2021-08-24 21:10:00,12.15,1027.913
2021-08-24 21:20:00,12.31,1027.881
2021-08-24 21:30:00,12.39,1027.788
2021-08-24 21:40:00,12.3,1027.689
2021-08-24 21:50:00,11.93,1027.64
2021-08-24 22:00:00,11.87,1027.637
2021-08-24 22:10:00,11.71,1027.639
2021-08-24 22:20:00,11.57,1027.561
2021-08-24 22:30:00,11.27,1027.521
2021-08-24 22:40:00,11.25,1027.47
2021-08-24 22:50:00,10.98,1027.418
2021-08-24 23:00:00,10.78,1027.313
2021-08-24 23:10:00,10.95,1027.295
2021-08-24 23:20:00,10.99,1027.316
2021-08-24 23:30:00,10.95,1027.22
2021-08-24 23:40:00,10.77,1027.168
2021-08-24 23:50:00,10.85,1027.113
2021-08-25 00:00:00,10.69,1027.029
2021-08-25 00:10:00,10.79,1026.966
2021-08-25 00:20:00,10.4,1026.819
2021-08-25 00:30:00,10.42,1026.758
2021-08-25 00:40:00,10.49,1026.664
2021-08-25 00:50:00,10.44,1026.634
2021-08-25 01:00:00,10.26,1026.581
2021-08-25 01:10:00,10.19,1026.43
2021-08-25 01:20:00,9.82,1026.262
2021-08-25 01:30:00,9.46,1026.242
2021-08-25 01:40:00,9.41,1026.169
2021-08-25 01:50:00,9.38,1026.026
2021-08-25 02:00:00,9.5,1025.909
2021-08-25 02:10:00,9.69,1025.876
2021-08-25 02:20:00,9.43,1025.747
2021-08-25 02:30:00,9.35,1025.548
2021-08-25 02:40:00,9.52,1025.471
2021-08-25 02:50:00,9.3,1025.373
2021-08-25 03:00:00,9.19,1025.142
2021-08-25 03:10:00,9.02,1025.016
2021-08-25 03:20:00,8.99,1024.893
2021-08-25 03:30:00,8.96,1024.882
2021-08-25 03:40:00,9.13,1024.881
2021-08-25 03:50:00,8.77,1024.739
2021-08-25 04:00:00,9.05,1024.556
2021-08-25 04:10:00,8.91,1024.473
2021-08-25 04:20:00,9.39,1024.359
2021-08-25 04:30:00,9.74,1024.321
2021-08-25 04:40:00,9.98,1024.193
2021-08-25 04:50:00,9.92,1024.071
2021-08-25 05:00:00,9.96,1023.938
2021-08-25 05:10:00,10.16,1023.868
2021-08-25 05:20:00,10.29,1023.798
2021-08-25 05:30:00,10.34,1023.701
2021-08-25 05:40:00,10.39,1023.536
2021-08-25 05:50:00,10.49,1023.421
2021-08-25 06:00:00,10.6,1023.264
2021-08-25 06:10:00,12.11,1023.161
2021-08-25 06:20:00,12.93,1023.052
2021-08-25 06:30:00,13.42,1023.033
2021-08-25 06:40:00,13.69,1023.044
2021-08-25 06:50:00,14.01,1023.072
2021-08-25 07:00:00,14.32,1022.983
2021-08-25 07:10:00,14.43,1022.854
2021-08-25 07:20:00,14.64,1022.735
2021-08-25 07:30:00,14.92,1022.659
2021-08-25 07:40:00,15.33,1022.584
2021-08-25 07:50:00,15.64,1022.511
2021-08-25 08:00:00,16.04,1022.366
2021-08-25 08:10:00,16.58,1022.138
2021-08-25 08:20:00,16.35,1022.054
2021-08-25 08:30:00,16.3,1021.938
2021-08-25 08:40:00,16.65,1021.711
2021-08-25 08:50:00,16.95,1021.576
2021-08-25 09:00:00,17.08,1021.453
2021-08-25 09:10:00,16.97,1021.447
2021-08-25 09:20:00,17.54,1021.326
2021-08-25 09:30:00,17.82,1021.277
2021-08-25 09:40:00,17.64,1021.228
2021-08-25 09:50:00,17.8,1021.067
2021-08-25 10:00:00,17.91,1020.944
2021-08-25 10:10:00,18.31,1020.679
2021-08-25 10:20:00,18.28,1020.563
2021-08-25 10:30:00,17.83,1020.577
2021-08-25 10:40:00,17.68,1020.58
2021-08-25 10:50:00,17.85,1020.382
2021-08-25 11:00:00,18.11,1020.16
2021-08-25 11:10:00,18.16,1019.89
2021-08-25 11:20:00,18.19,1019.695
2021-08-25 11:30:00,17.94,1019.639
2021-08-25 11:40:00,18.04,1019.479
2021-08-25 11:50:00,18.3,1019.245
2021-08-25 12:00:00,18.36,1019.18
2021-08-25 12:10:00,18.19,1018.988
2021-08-25 12:20:00,18.15,1018.688
2021-08-25 12:30:00,18.15,1018.355
2021-08-25 12:40:00,18.07,1018.264
2021-08-25 12:50:00,17.85,1018.245
2021-08-25 13:00:00,17.74,1018.136
2021-08-25 13:10:00,17.74,1017.959
2021-08-25 13:20:00,17.69,1017.865
2021-08-25 13:30:00,17.9,1017.739
2021-08-25 13:40:00,18.1,1017.573
2021-08-25 13:50:00,17.83,1017.455
2021-08-25 14:00:00,17.46,1017.369
2021-08-25 14:10:00,17.57,1017.112
2021-08-25 14:20:00,17.22,1017.031
2021-08-25 14:30:00,16.99,1016.861
2021-08-25 14:40:00,17.17,1016.699
2021-08-25 14:50:00,16.92,1016.611
2021-08-25 15:00:00,16.81,1016.395
2021-08-25 15:10:00,16.74,1016.231
2021-08-25 15:20:00,16.29,1016.134
2021-08-25 15:30:00,16.21,1015.928
2021-08-25 15:40:00,16.49,1015.737
2021-08-25 15:50:00,16.68,1015.466
2021-08-25 16:00:00,16.56,1015.354
2021-08-25 16:10:00,16.26,1015.189
2021-08-25 16:20:00,16.21,1015.041
2021-08-25 16:30:00,16.14,1014.913
2021-08-25 16:40:00,16.25,1014.81
2021-08-25 16:50:00,16.44,1014.51
2021-08-25 17:00:00,16.59,1014.33
2021-08-25 17:10:00,16.62,1014.133
2021-08-25 17:20:00,16.63,1014.025
2021-08-25 17:30:00,16.43,1013.945
2021-08-25 17:40:00,16.18,1013.868
2021-08-25 17:50:00,16.06,1013.717
2021-08-25 18:00:00,16.0,1013.502
2021-08-25 18:10:00,16.02,1013.319
2021-08-25 18:20:00,16.0,1013.206
2021-08-25 18:30:00,16.01,1013.088
2021-08-25 18:40:00,16.0,1012.955
2021-08-25 18:50:00,16.0,1012.864
2021-08-25 19:00:00,16.0,1012.813
2021-08-25 19:10:00,16.05,1012.693
2021-08-25 19:20:00,16.07,1012.691
2021-08-25 19:30:00,15.99,1012.492
2021-08-25 19:40:00,16.07,1012.495
2021-08-25 19:50:00,16.04,1012.381
2021-08-25 20:00:00,16.09,1012.342
2021-08-25 20:10:00,16.02,1012.236
2021-08-25 20:20:00,16.08,1012.085
2021-08-25 20:30:00,16.1,1012.044
2021-08-25 20:40:00,16.16,1012.097
2021-08-25 20:50:00,16.16,1012.04
2021-08-25 21:00:00,16.14,1012.17
2021-08-25 21:10:00,16.01,1012.128
2021-08-25 21:20:00,15.96,1011.926
2021-08-25 21:30:00,16.0,1011.896
2021-08-25 21:40:00,15.93,1011.869
2021-08-25 21:50:00,15.72,1011.751
2021-08-25 22:00:00,15.52,1011.786
2021-08-25 22:10:00,15.31,1011.816
2021-08-25 22:20:00,15.26,1011.739
2021-08-25 22:30:00,15.16,1011.683
2021-08-25 22:40:00,15.14,1011.62
2021-08-25 22:50:00,15.03,1011.617
2021-08-25 23:00:00,14.9,1011.567
2021-08-25 23:10:00,14.75,1011.463
2021-08-25 23:20:00,14.59,1011.406
2021-08-25 23:30:00,14.73,1011.398
2021-08-25 23:40:00,14.83,1011.348
2021-08-25 23:50:00,14.84,1011.304
2021-08-26 00:00:00,14.91,1011.194
2021-08-26 00:10:00,14.89,1011.167
2021-08-26 00:20:00,14.99,1011.279
2021-08-26 00:30:00,14.97,1011.249
2021-08-26 00:40:00,14.91,1011.183
2021-08-26 00:50:00,14.87,1011.125
2021-08-26 01:00:00,14.83,1010.962
2021-08-26 01:10:00,14.76,1010.942
2021-08-26 01:20:00,14.65,1010.935
2021-08-26 01:30:00,14.6,1010.843
2021-08-26 01:40:00,14.53,1010.737
2021-08-26 01:50:00,14.53,1010.634
2021-08-26 02:00:00,14.48,1010.622
2021-08-26 02:10:00,14.44,1010.616
2021-08-26 02:20:00,14.39,1010.616
2021-08-26 02:30:00,14.37,1010.548
2021-08-26 02:40:00,14.21,1010.486
2021-08-26 02:50:00,14.12,1010.512
2021-08-26 03:00:00,14.11,1010.522
2021-08-26 03:10:00,14.03,1010.54
2021-08-26 03:20:00,14.08,1010.457
2021-08-26 03:30:00,14.02,1010.428
2021-08-26 03:40:00,14.0,1010.441
2021-08-26 03:50:00,14.01,1010.51
2021-08-26 04:00:00,13.98,1010.467
2021-08-26 04:10:00,14.02,1010.532
2021-08-26 04:20:00,14.08,1010.388
2021-08-26 04:30:00,14.04,1010.335
2021-08-26 04:40:00,14.09,1010.403
2021-08-26 04:50:00,14.08,1010.486
2021-08-26 05:00:00,13.99,1010.482
2021-08-26 05:10:00,14.04,1010.398
2021-08-26 05:20:00,14.07,1010.381
2021-08-26 05:30:00,14.11,1010.419
2021-08-26 05:40:00,14.14,1010.332
2021-08-26 05:50:00,14.19,1010.25
2021-08-26 06:00:00,14.29,1010.26
2021-08-26 06:10:00,14.43,1010.313
2021-08-26 06:20:00,14.49,1010.259
2021-08-26 06:30:00,14.55,1010.327
2021-08-26 06:40:00,14.71,1010.371
2021-08-26 06:50:00,14.82,1010.439
2021-08-26 07:00:00,14.93,1010.464
2021-08-26 07:10:00,15.03,1010.56
2021-08-26 07:20:00,15.04,1010.677
2021-08-26 07:30:00,14.97,1010.925
2021-08-26 07:40:00,14.69,1011.009
2021-08-26 07:50:00,14.52,1010.836
2021-08-26 08:00:00,14.67,1010.586
2021-08-26 08:10:00,15.08,1010.725
2021-08-26 08:20:00,15.24,1010.82
2021-08-26 08:30:00,15.36,1010.822
2021-08-26 08:40:00,15.55,1010.745
2021-08-26 08:50:00,15.88,1010.773
2021-08-26 09:00:00,15.99,1010.802
2021-08-26 09:10:00,15.99,1010.794
2021-08-26 09:20:00,16.15,1010.87
2021-08-26 09:30:00,16.3,1010.942
2021-08-26 09:40:00,16.24,1011.015
2021-08-26 09:50:00,16.08,1011.068
2021-08-26 10:00:00,16.16,1011.065
2021-08-26 10:10:00,16.46,1011.022
2021-08-26 10:20:00,16.72,1011.032
2021-08-26 10:30:00,17.01,1010.973
2021-08-26 10:40:00,16.93,1010.89
2021-08-26 10:50:00,17.28,1010.855
2021-08-26 11:00:00,17.33,1010.768
2021-08-26 11:10:00,16.88,1010.812
2021-08-26 11:20:00,16.66,1010.874
2021-08-26 11:30:00,16.55,1010.963
2021-08-26 11:40:00,16.14,1011.078
2021-08-26 11:50:00,16.95,1011.06
2021-08-26 12:00:00,17.18,1011.107
2021-08-26 12:10:00,17.69,1011.078
2021-08-26 12:20:00,17.68,1011.125
2021-08-26 12:30:00,17.25,1011.237
2021-08-26 12:40:00,17.17,1011.296
2021-08-26 12:50:00,16.97,1011.4
2021-08-26 13:00:00,16.62,1011.438
2021-08-26 13:10:00,16.67,1011.535
2021-08-26 13:20:00,16.28,1011.589
2021-08-26 13:30:00,16.27,1011.611
2021-08-26 13:40:00,16.51,1011.655
2021-08-26 13:50:00,16.51,1011.693
2021-08-26 14:00:00,16.34,1011.673
2021-08-26 14:10:00,16.36,1011.725
2021-08-26 14:20:00,16.21,1011.785
2021-08-26 14:30:00,16.1,1011.821
2021-08-26 14:40:00,16.21,1011.822
2021-08-26 14:50:00,16.29,1011.82
2021-08-26 15:00:00,16.38,1011.789
2021-08-26 15:10:00,16.36,1011.746
2021-08-26 15:20:00,16.45,1011.702
2021-08-26 15:30:00,16.34,1011.634
2021-08-26 15:40:00,16.27,1011.627
2021-08-26 15:50:00,16.15,1011.625
2021-08-26 16:00:00,16.18,1011.56
2021-08-26 16:10:00,16.24,1011.541
2021-08-26 16:20:00,16.41,1011.58
