UTC,Direction,Speed
19-08-2021 13:00:00,242.9,1.58
19-08-2021 13:10:00,233.5,1.74
19-08-2021 13:20:00,185.3,1.57
19-08-2021 13:30:00,222.4,1.82
19-08-2021 13:40:00,175.8,1.37
19-08-2021 13:50:00,24.9,1.76
19-08-2021 14:00:00,304.4,1.58
19-08-2021 14:10:00,211.7,1.77
19-08-2021 14:20:00,262.2,2.29
19-08-2021 14:30:00,250.5,1.71
19-08-2021 14:40:00,262.9,1.74
19-08-2021 14:50:00,305.3,1.83
19-08-2021 15:00:00,280.6,2.08
19-08-2021 15:10:00,290.7,1.82
19-08-2021 15:20:00,280.2,2.15
19-08-2021 15:30:00,227.8,1.53
19-08-2021 15:40:00,225.5,2.33
19-08-2021 15:50:00,256.1,1.71
19-08-2021 16:00:00,235.5,2.62
19-08-2021 16:10:00,228.4,1.96
19-08-2021 16:20:00,197,2.08
19-08-2021 16:30:00,200.5,1.87
19-08-2021 16:40:00,211.4,1.89
19-08-2021 16:50:00,175,1.92
19-08-2021 17:00:00,237.1,2.16
19-08-2021 17:10:00,225.7,2.52
19-08-2021 17:20:00,212.9,1.94
19-08-2021 17:30:00,218.8,2.12
19-08-2021 17:40:00,187.4,2.13
19-08-2021 17:50:00,198.1,1.99
19-08-2021 18:00:00,199.9,2.59
19-08-2021 18:10:00,227.9,2.71
19-08-2021 18:20:00,212.3,2.83
19-08-2021 18:30:00,209.7,2.71
19-08-2021 18:40:00,185.5,2.03
19-08-2021 18:50:00,203.5,2.23
19-08-2021 19:00:00,202.7,1.97
19-08-2021 19:10:00,205.9,1.86
19-08-2021 19:20:00,207,2.12
19-08-2021 19:30:00,220.8,2.16
19-08-2021 19:40:00,231.2,2.24
19-08-2021 19:50:00,205.7,1.54
19-08-2021 20:00:00,213,1.77
19-08-2021 20:10:00,215.2,1.77
19-08-2021 20:20:00,213.6,2
19-08-2021 20:30:00,216.3,2.15
19-08-2021 20:40:00,192.5,1.88
19-08-2021 20:50:00,207.4,2.04
19-08-2021 21:00:00,203.9,2.41
19-08-2021 21:10:00,211.9,1.84
19-08-2021 21:20:00,210.8,2.04
19-08-2021 21:30:00,197.6,1.59
19-08-2021 21:40:00,240.4,1.87
19-08-2021 21:50:00,202.4,1.35
19-08-2021 22:00:00,192.2,1.47
19-08-2021 22:10:00,176.7,1.52
19-08-2021 22:20:00,207.1,1.31
19-08-2021 22:30:00,180.4,1.48
19-08-2021 22:40:00,194,1.54
19-08-2021 22:50:00,196.9,1.71
19-08-2021 23:00:00,184.6,1.48
19-08-2021 23:10:00,183.4,1.73
19-08-2021 23:20:00,201.7,1.39
19-08-2021 23:30:00,217.4,1.63
19-08-2021 23:40:00,211.1,1.18
19-08-2021 23:50:00,175.4,1.14
20-08-2021 00:00:00,198.5,1.18
20-08-2021 00:10:00,233.1,1.05
20-08-2021 00:20:00,229.8,0.99
20-08-2021 00:30:00,262.2,0.87
20-08-2021 00:40:00,148.1,0.95
20-08-2021 00:50:00,236.4,1.23
20-08-2021 01:00:00,211.3,0.8
20-08-2021 01:10:00,207.8,0.89
20-08-2021 01:20:00,327.4,1.18
20-08-2021 01:30:00,235.9,1.14
20-08-2021 01:40:00,328.6,1.28
20-08-2021 01:50:00,244.3,1.2
20-08-2021 02:00:00,217.3,1.26
20-08-2021 02:10:00,322.9,1.24
20-08-2021 02:20:00,290.4,1.68
20-08-2021 02:30:00,263.7,1.47
20-08-2021 02:40:00,258,1.32
20-08-2021 02:50:00,278.6,1.31
20-08-2021 03:00:00,267.9,1.99
20-08-2021 03:10:00,313,1.61
20-08-2021 03:20:00,285.4,1.84
20-08-2021 03:30:00,292.6,1.75
20-08-2021 03:40:00,259.2,1.83
20-08-2021 03:50:00,266,1.58
20-08-2021 04:00:00,280.6,1.21
20-08-2021 04:10:00,227.2,1.33
20-08-2021 04:20:00,228.8,0.79
20-08-2021 04:30:00,301.7,1.33
20-08-2021 04:40:00,248.6,3.15
20-08-2021 04:50:00,246.1,3.35
20-08-2021 05:00:00,244.7,3.53
20-08-2021 05:10:00,235.1,3.86
20-08-2021 05:20:00,241.1,3.94
20-08-2021 05:30:00,231.5,2.86
20-08-2021 05:40:00,228.9,2.6
20-08-2021 05:50:00,236.6,1.43
20-08-2021 06:00:00,241.9,1.22
20-08-2021 06:10:00,217,1.52
20-08-2021 06:20:00,224.8,1.37
20-08-2021 06:30:00,199.4,2.48
20-08-2021 06:40:00,199.9,2.71
20-08-2021 06:50:00,213.2,2.3
20-08-2021 07:00:00,214.8,2.32
20-08-2021 07:10:00,208.2,2.36
20-08-2021 07:20:00,186,2.91
20-08-2021 07:30:00,172.6,2.18
20-08-2021 07:40:00,179,1.22
20-08-2021 07:50:00,231.5,1.72
20-08-2021 08:00:00,258.8,1.01
20-08-2021 08:10:00,250,1.27
20-08-2021 08:20:00,225.3,2.05
20-08-2021 08:30:00,211.7,2.65
20-08-2021 08:40:00,225.6,1.67
20-08-2021 08:50:00,241.1,1.76
20-08-2021 09:00:00,243,2.46
20-08-2021 09:10:00,263.6,1.8
20-08-2021 09:20:00,240.5,2.03
20-08-2021 09:30:00,224.3,2.13
20-08-2021 09:40:00,207,2.75
20-08-2021 09:50:00,241.4,2.05
20-08-2021 10:00:00,243.8,1.84
20-08-2021 10:10:00,254.3,1.84
20-08-2021 10:20:00,213.7,1.67
20-08-2021 10:30:00,220.3,2.3
20-08-2021 10:40:00,200.3,1.53
20-08-2021 10:50:00,211.6,4.05
20-08-2021 11:00:00,252.1,5.09
20-08-2021 11:10:00,258.8,4.77
20-08-2021 11:20:00,250.6,2.04
20-08-2021 11:30:00,224,1.68
20-08-2021 11:40:00,285.4,1.84
20-08-2021 11:50:00,248.3,2.07
20-08-2021 12:00:00,229.1,1.73
20-08-2021 12:10:00,184.5,1.9
20-08-2021 12:20:00,180.2,1.69
20-08-2021 12:30:00,212,1.97
20-08-2021 12:40:00,201.3,1.87
20-08-2021 12:50:00,210.2,3.07
20-08-2021 13:00:00,199.6,2.7
20-08-2021 13:10:00,214.5,2.71
20-08-2021 13:20:00,208.3,2.27
20-08-2021 13:30:00,208.4,2.63
20-08-2021 13:40:00,208.7,2.1
20-08-2021 13:50:00,195.3,1.73
20-08-2021 14:00:00,241.4,1.89
20-08-2021 14:10:00,172.9,1.88
20-08-2021 14:20:00,208.1,2.13
20-08-2021 14:30:00,195.7,2.56
20-08-2021 14:40:00,220.1,2.01
20-08-2021 14:50:00,214.6,2.27
20-08-2021 15:00:00,198.6,1.77
20-08-2021 15:10:00,212.4,2.18
20-08-2021 15:20:00,204.3,2.12
20-08-2021 15:30:00,207.2,2.06
20-08-2021 15:40:00,255,2.82
20-08-2021 15:50:00,210.2,2.26
20-08-2021 16:00:00,208.8,2.31
20-08-2021 16:10:00,207.6,2.73
20-08-2021 16:20:00,218.6,2.5
20-08-2021 16:30:00,231.7,2.45
20-08-2021 16:40:00,217.9,1.82
20-08-2021 16:50:00,204.2,1.98
20-08-2021 17:00:00,241.4,2.72
20-08-2021 17:10:00,224.9,1.97
20-08-2021 17:20:00,263.5,2.37
20-08-2021 17:30:00,204.3,2.03
20-08-2021 17:40:00,177.6,1.82
20-08-2021 17:50:00,191,1.57
20-08-2021 18:00:00,250.4,2.04
20-08-2021 18:10:00,299.7,2.96
20-08-2021 18:20:00,247.2,2.55
20-08-2021 18:30:00,215.4,1.63
20-08-2021 18:40:00,235.6,2
20-08-2021 18:50:00,191.9,1.51
20-08-2021 19:00:00,194.4,1.72
20-08-2021 19:10:00,171,1.51
20-08-2021 19:20:00,192.9,1.48
20-08-2021 19:30:00,202.3,1.63
20-08-2021 19:40:00,214.4,1.48
20-08-2021 19:50:00,248.3,1.56
20-08-2021 20:00:00,184.6,1.24
20-08-2021 20:10:00,205.2,1.27
20-08-2021 20:20:00,261.9,1.67
20-08-2021 20:30:00,294.8,2.26
20-08-2021 20:40:00,314.8,2.98
20-08-2021 20:50:00,303.7,2.7
20-08-2021 21:00:00,303.1,2.77
20-08-2021 21:10:00,301.6,2.26
20-08-2021 21:20:00,300.8,2.27
20-08-2021 21:30:00,298.4,2.51
20-08-2021 21:40:00,296.9,3.31
20-08-2021 21:50:00,312.2,3.56
20-08-2021 22:00:00,318.4,4.05
20-08-2021 22:10:00,314,3.96
20-08-2021 22:20:00,319,3.74
20-08-2021 22:30:00,325.9,4.05
20-08-2021 22:40:00,331.7,3.76
20-08-2021 22:50:00,333.2,3.18
20-08-2021 23:00:00,335.9,1.76
20-08-2021 23:10:00,326,1.86
20-08-2021 23:20:00,340.5,1.41
20-08-2021 23:30:00,224.6,1.35
20-08-2021 23:40:00,356,1.33
20-08-2021 23:50:00,46.9,1
21-08-2021 00:00:00,344.3,1.29
21-08-2021 00:10:00,354.1,1.29
21-08-2021 00:20:00,23.8,1
21-08-2021 00:30:00,116.5,0.85
21-08-2021 00:40:00,47.3,1.15
21-08-2021 00:50:00,69.4,1.1
21-08-2021 01:00:00,62.9,1.01
21-08-2021 01:10:00,53.2,1.09
21-08-2021 01:20:00,57.5,1.4
21-08-2021 01:30:00,73.1,1.18
21-08-2021 01:40:00,49.1,1.05
21-08-2021 01:50:00,41.9,1.14
21-08-2021 02:00:00,48.7,1.16
21-08-2021 02:10:00,68.5,1.24
21-08-2021 02:20:00,45.7,1.22
21-08-2021 02:30:00,22.1,1.41
21-08-2021 02:40:00,124.6,1.01
21-08-2021 02:50:00,49.3,1.21
21-08-2021 03:00:00,29.3,2.09
21-08-2021 03:10:00,42.2,3.38
21-08-2021 03:20:00,55.3,2.62
21-08-2021 03:30:00,47.3,3.31
21-08-2021 03:40:00,75.6,1.63
21-08-2021 03:50:00,71.6,1.45
21-08-2021 04:00:00,95.5,1.59
21-08-2021 04:10:00,114.6,1.18
21-08-2021 04:20:00,138.8,0.57
21-08-2021 04:30:00,133.2,0.6
21-08-2021 04:40:00,168.9,0.66
21-08-2021 04:50:00,174.8,0.88
21-08-2021 05:00:00,180.3,1.14
21-08-2021 05:10:00,189.1,1.73
21-08-2021 05:20:00,167.5,0.87
21-08-2021 05:30:00,187.1,0.72
21-08-2021 05:40:00,210.7,0.71
21-08-2021 05:50:00,191.7,0.86
21-08-2021 06:00:00,159.8,0.93
21-08-2021 06:10:00,176.7,1.12
21-08-2021 06:20:00,176,1.26
21-08-2021 06:30:00,181.2,1.11
21-08-2021 06:40:00,183.5,1.24
21-08-2021 06:50:00,188.1,1.11
21-08-2021 07:00:00,210.2,0.97
21-08-2021 07:10:00,168,0.96
21-08-2021 07:20:00,155.9,0.86
21-08-2021 07:30:00,197.6,0.9
21-08-2021 07:40:00,250.6,0.67
21-08-2021 07:50:00,212.8,0.5
21-08-2021 08:00:00,146.6,0.77
21-08-2021 08:10:00,163.4,0.8
21-08-2021 08:20:00,168.3,0.95
21-08-2021 08:30:00,205.8,0.88
21-08-2021 08:40:00,155.6,1.04
21-08-2021 08:50:00,169.8,1.11
21-08-2021 09:00:00,176.2,1.17
21-08-2021 09:10:00,202.8,0.74
21-08-2021 09:20:00,0.1,0.57
21-08-2021 09:30:00,180.7,0.92
21-08-2021 09:40:00,162,1.19
21-08-2021 09:50:00,158.4,1.04
21-08-2021 10:00:00,189,1.31
21-08-2021 10:10:00,196.7,1.27
21-08-2021 10:20:00,190.2,1.14
21-08-2021 10:30:00,161.3,1.6
21-08-2021 10:40:00,199.3,1.13
21-08-2021 10:50:00,190,1.83
21-08-2021 11:00:00,181.2,1.55
21-08-2021 11:10:00,198.5,1.89
21-08-2021 11:20:00,185.4,2.05
21-08-2021 11:30:00,169.6,1.35
21-08-2021 11:40:00,163,1.79
21-08-2021 11:50:00,188.2,2.29
21-08-2021 12:00:00,194.3,1.74
21-08-2021 12:10:00,185.1,1.68
21-08-2021 12:20:00,165.5,1.4
21-08-2021 12:30:00,187,1.42
21-08-2021 12:40:00,179.3,1.64
21-08-2021 12:50:00,136.2,1.23
21-08-2021 13:00:00,159.2,1.66
21-08-2021 13:10:00,153.5,1.48
21-08-2021 13:20:00,187.1,1.31
21-08-2021 13:30:00,187.3,1.8
21-08-2021 13:40:00,204.2,1.52
21-08-2021 13:50:00,174,1.33
21-08-2021 14:00:00,185.3,1.46
21-08-2021 14:10:00,225.6,1.4
21-08-2021 14:20:00,189,1.53
21-08-2021 14:30:00,195.1,2.33
21-08-2021 14:40:00,180.8,1.3
21-08-2021 14:50:00,183.7,1.56
21-08-2021 15:00:00,179.8,1.35
21-08-2021 15:10:00,182.1,1.21
21-08-2021 15:20:00,184.8,2.87
21-08-2021 15:30:00,181.2,3.11
21-08-2021 15:40:00,154.9,1.36
21-08-2021 15:50:00,189.9,3.07
21-08-2021 16:00:00,173.6,1.66
21-08-2021 16:10:00,178.7,1.43
21-08-2021 16:20:00,158.1,1.09
21-08-2021 16:30:00,185.1,1.12
21-08-2021 16:40:00,172.6,1.33
21-08-2021 16:50:00,130.1,1.17
21-08-2021 17:00:00,127.6,1.28
21-08-2021 17:10:00,159,1.74
21-08-2021 17:20:00,181.5,1.45
21-08-2021 17:30:00,178.9,1.18
21-08-2021 17:40:00,214.6,0.83
21-08-2021 17:50:00,179.9,0.86
21-08-2021 18:00:00,174,1.13
21-08-2021 18:10:00,170.4,1.36
21-08-2021 18:20:00,185,1.16
21-08-2021 18:30:00,180.3,1.26
21-08-2021 18:40:00,196.1,0.95
21-08-2021 18:50:00,199,0.9
21-08-2021 19:00:00,212.2,1.08
21-08-2021 19:10:00,140.9,2.36
21-08-2021 19:20:00,151.8,2.04
21-08-2021 19:30:00,160.6,1.88
21-08-2021 19:40:00,147.9,2.74
21-08-2021 19:50:00,170.7,1.99
21-08-2021 20:00:00,156.8,2.02
21-08-2021 20:10:00,154.7,1.9
21-08-2021 20:20:00,165.3,1.9
21-08-2021 20:30:00,160.5,2.24
21-08-2021 20:40:00,140.8,2.13
21-08-2021 20:50:00,152.4,2.07
21-08-2021 21:00:00,159.6,2.23
21-08-2021 21:10:00,167.2,1.96
21-08-2021 21:20:00,164.1,2.4
21-08-2021 21:30:00,165.6,2.11
21-08-2021 21:40:00,161.3,2.48
21-08-2021 21:50:00,139.6,2.89
21-08-2021 22:00:00,144.4,2.62
21-08-2021 22:10:00,153.8,2.06
21-08-2021 22:20:00,148,2.35
21-08-2021 22:30:00,159.9,2.25
21-08-2021 22:40:00,153.5,2.73
21-08-2021 22:50:00,137.1,3.34
21-08-2021 23:00:00,141.9,3.19
21-08-2021 23:10:00,145.6,3.17
21-08-2021 23:20:00,147.7,2.95
21-08-2021 23:30:00,150,3.17
21-08-2021 23:40:00,164.5,3.18
21-08-2021 23:50:00,164,2.62
22-08-2021 00:00:00,183.5,2.24
22-08-2021 00:10:00,170.4,2.41
22-08-2021 00:20:00,184.4,2.25
22-08-2021 00:30:00,177.9,2.35
22-08-2021 00:40:00,158.2,2.12
22-08-2021 00:50:00,154.1,2.65
22-08-2021 01:00:00,159.5,2.31
22-08-2021 01:10:00,189.2,1.81
22-08-2021 01:20:00,199.4,1.88
22-08-2021 01:30:00,166.1,1.94
22-08-2021 01:40:00,169,2.37
22-08-2021 01:50:00,177.4,2.26
22-08-2021 02:00:00,148.6,2.74
22-08-2021 02:10:00,191.6,1.87
22-08-2021 02:20:00,140.3,3.84
22-08-2021 02:30:00,144.7,3.67
22-08-2021 02:40:00,147.2,3.71
22-08-2021 02:50:00,161.1,2.98
22-08-2021 03:00:00,151.4,3.17
22-08-2021 03:10:00,160.6,3.3
22-08-2021 03:20:00,165.6,2.99
22-08-2021 03:30:00,161,3.17
22-08-2021 03:40:00,149.7,3.62
22-08-2021 03:50:00,149.4,3.47
22-08-2021 04:00:00,153.4,3.66
22-08-2021 04:10:00,150.3,2.8
22-08-2021 04:20:00,186.7,2.19
22-08-2021 04:30:00,145,3.42
22-08-2021 04:40:00,144.7,4.51
22-08-2021 04:50:00,166.8,2.83
22-08-2021 05:00:00,172.5,2.95
22-08-2021 05:10:00,150.5,3.76
22-08-2021 05:20:00,154.2,3.76
22-08-2021 05:30:00,150.2,4.14
22-08-2021 05:40:00,167.7,3.24
22-08-2021 05:50:00,175.9,3.23
22-08-2021 06:00:00,177.3,2.67
22-08-2021 06:10:00,149.7,3.76
22-08-2021 06:20:00,170.9,3.47
22-08-2021 06:30:00,175.4,2.45
22-08-2021 06:40:00,163.3,3.28
22-08-2021 06:50:00,162.9,3.12
22-08-2021 07:00:00,157.4,4.21
22-08-2021 07:10:00,160.9,4.66
22-08-2021 07:20:00,155.5,4.61
22-08-2021 07:30:00,159.6,4.72
22-08-2021 07:40:00,151.9,4.43
22-08-2021 07:50:00,155.6,3.64
22-08-2021 08:00:00,197.6,2.31
22-08-2021 08:10:00,184.1,2.32
22-08-2021 08:20:00,197.1,2.51
22-08-2021 08:30:00,160.7,3.78
22-08-2021 08:40:00,167.8,2.6
22-08-2021 08:50:00,136.4,4.03
22-08-2021 09:00:00,170.1,2.75
22-08-2021 09:10:00,197.8,2.03
22-08-2021 09:20:00,169,2.71
22-08-2021 09:30:00,155.9,3.02
22-08-2021 09:40:00,152.3,3.77
22-08-2021 09:50:00,151.3,3.61
22-08-2021 10:00:00,164.9,3.4
22-08-2021 10:10:00,159.3,3.86
22-08-2021 10:20:00,161.9,2.8
22-08-2021 10:30:00,168.9,3.11
22-08-2021 10:40:00,173.7,3.05
22-08-2021 10:50:00,180.9,3.62
22-08-2021 11:00:00,197,2.99
22-08-2021 11:10:00,192.9,3.15
22-08-2021 11:20:00,146.2,3.38
22-08-2021 11:30:00,145.6,4.14
22-08-2021 11:40:00,136.2,3.53
22-08-2021 11:50:00,169.2,2.79
22-08-2021 12:00:00,159.2,2.96
22-08-2021 12:10:00,150,3.13
22-08-2021 12:20:00,144.9,3.42
22-08-2021 12:30:00,139.9,4.07
22-08-2021 12:40:00,152.8,2.98
22-08-2021 12:50:00,143.3,3.64
22-08-2021 13:00:00,149.8,3.23
22-08-2021 13:10:00,161.2,2.56
22-08-2021 13:20:00,160.8,2.29
22-08-2021 13:30:00,147.4,2.95
22-08-2021 13:40:00,170.8,2.19
22-08-2021 13:50:00,161,2.34
22-08-2021 14:00:00,152.2,2.93
22-08-2021 14:10:00,138.3,4.21
22-08-2021 14:20:00,147.2,2.53
22-08-2021 14:30:00,161.6,2.51
22-08-2021 14:40:00,144.6,3.92
22-08-2021 14:50:00,156.3,2.73
22-08-2021 15:00:00,144.6,3.62
22-08-2021 15:10:00,135.2,2.45
22-08-2021 15:20:00,159.9,1.96
22-08-2021 15:30:00,145.4,2.36
22-08-2021 15:40:00,147.3,2.32
22-08-2021 15:50:00,144.1,3.37
22-08-2021 16:00:00,145.9,2.5
22-08-2021 16:10:00,143.9,2.1
22-08-2021 16:20:00,121.6,2.01
22-08-2021 16:30:00,159.5,2.4
22-08-2021 16:40:00,152.8,2.51
22-08-2021 16:50:00,149.1,2.44
22-08-2021 17:00:00,136,2.94
22-08-2021 17:10:00,124.9,1.84
22-08-2021 17:20:00,136.6,2.07
22-08-2021 17:30:00,119.4,2.56
22-08-2021 17:40:00,114.1,2.54
22-08-2021 17:50:00,99.1,2.67
22-08-2021 18:00:00,126.2,2.52
22-08-2021 18:10:00,130.6,1.99
22-08-2021 18:20:00,131.4,1.79
22-08-2021 18:30:00,119.2,2.22
22-08-2021 18:40:00,121,2.39
22-08-2021 18:50:00,115.3,2.68
22-08-2021 19:00:00,103.3,3.02
22-08-2021 19:10:00,126.4,2.8
22-08-2021 19:20:00,114.1,2.48
22-08-2021 19:30:00,126.7,2.73
22-08-2021 19:40:00,116.6,2.91
22-08-2021 19:50:00,103.2,2.88
22-08-2021 20:00:00,113.7,2.45
22-08-2021 20:10:00,83.4,2.34
22-08-2021 20:20:00,69.8,2.14
22-08-2021 20:30:00,75.8,2.21
22-08-2021 20:40:00,76.4,2.33
22-08-2021 20:50:00,69.9,2.39
22-08-2021 21:00:00,62.4,2.28
22-08-2021 21:10:00,74.3,2.15
22-08-2021 21:20:00,70.7,1.89
22-08-2021 21:30:00,71.6,2.43
22-08-2021 21:40:00,76,2.17
22-08-2021 21:50:00,63.5,2.02
22-08-2021 22:00:00,63.7,2.53
22-08-2021 22:10:00,54.9,2.99
22-08-2021 22:20:00,64.7,2.91
22-08-2021 22:30:00,62.6,3.16
22-08-2021 22:40:00,69.6,2.98
22-08-2021 22:50:00,67.1,3
22-08-2021 23:00:00,72.8,2.57
22-08-2021 23:10:00,57.9,3.15
22-08-2021 23:20:00,56.4,3.42
22-08-2021 23:30:00,57.5,3.99
22-08-2021 23:40:00,55.4,4.14
22-08-2021 23:50:00,55.4,4.04
23-08-2021 00:00:00,53.5,4.17
23-08-2021 00:10:00,52,3.94
23-08-2021 00:20:00,54.8,3.52
23-08-2021 00:30:00,48.6,3.92
23-08-2021 00:40:00,46.6,4.76
23-08-2021 00:50:00,42.3,5.08
23-08-2021 01:00:00,40.3,4.85
23-08-2021 01:10:00,38.6,5.09
23-08-2021 01:20:00,42.3,4.82
23-08-2021 01:30:00,49,5.27
23-08-2021 01:40:00,51.8,4.56
23-08-2021 01:50:00,49.6,5.04
23-08-2021 02:00:00,50.5,4.3
23-08-2021 02:10:00,53,4.06
23-08-2021 02:20:00,43.5,4.48
23-08-2021 02:30:00,49.1,4.77
23-08-2021 02:40:00,41.8,5.43
23-08-2021 02:50:00,42.8,5.15
23-08-2021 03:00:00,49,4.7
23-08-2021 03:10:00,46.4,5.17
23-08-2021 03:20:00,47,4.81
23-08-2021 03:30:00,46.6,4.74
23-08-2021 03:40:00,44.5,4.9
23-08-2021 03:50:00,39.1,4.71
23-08-2021 04:00:00,39.5,4.42
23-08-2021 04:10:00,41.7,4.47
23-08-2021 04:20:00,41.4,4.6
23-08-2021 04:30:00,38,4.55
23-08-2021 04:40:00,38.6,4.86
23-08-2021 04:50:00,40.1,4.83
23-08-2021 05:00:00,42.4,5.19
23-08-2021 05:10:00,38.9,5.15
23-08-2021 05:20:00,43.4,5.79
23-08-2021 05:30:00,43.2,5.42
23-08-2021 05:40:00,42.7,5.73
23-08-2021 05:50:00,46.9,5.74
23-08-2021 06:00:00,45.4,5.83
23-08-2021 06:10:00,49.6,5.48
23-08-2021 06:20:00,48.7,5.22
23-08-2021 06:30:00,49,4.76
23-08-2021 06:40:00,62.2,4.2
23-08-2021 06:50:00,65.4,3.13
23-08-2021 07:00:00,70,3.72
23-08-2021 07:10:00,59.9,3.37
23-08-2021 07:20:00,71.8,3.23
23-08-2021 07:30:00,76.2,2.34
23-08-2021 07:40:00,82.1,3.65
23-08-2021 07:50:00,108,2.94
23-08-2021 08:00:00,96.3,2.76
23-08-2021 08:10:00,105.7,3.01
23-08-2021 08:20:00,68.9,2.02
23-08-2021 08:30:00,115,3.32
23-08-2021 08:40:00,74.3,2.01
23-08-2021 08:50:00,106.7,2.78
23-08-2021 09:00:00,114.3,3.04
23-08-2021 09:10:00,100,2.72
23-08-2021 09:20:00,146,3.43
23-08-2021 09:30:00,124.2,3.01
23-08-2021 09:40:00,122.3,3.08
23-08-2021 09:50:00,106.7,3.43
23-08-2021 10:00:00,65.4,2.58
23-08-2021 10:10:00,79.9,3.74
23-08-2021 10:20:00,104.4,3.84
23-08-2021 10:30:00,104.9,2.48
23-08-2021 10:40:00,112.4,3.34
23-08-2021 10:50:00,115.9,3.01
23-08-2021 11:00:00,125.4,2.82
23-08-2021 11:10:00,132.7,3.06
23-08-2021 11:20:00,154.4,2.77
23-08-2021 11:30:00,129.6,3.13
23-08-2021 11:40:00,139.8,2.62
23-08-2021 11:50:00,112,3.5
23-08-2021 12:00:00,139.6,3.01
23-08-2021 12:10:00,106.3,3.82
23-08-2021 12:20:00,131.9,4.02
23-08-2021 12:30:00,60.7,4.19
23-08-2021 12:40:00,70.3,3.2
23-08-2021 12:50:00,96.2,3.28
23-08-2021 13:00:00,118.5,3.64
23-08-2021 13:10:00,84.9,4.56
23-08-2021 13:20:00,107.9,4.09
23-08-2021 13:30:00,108.8,4.69
23-08-2021 13:40:00,110.2,4.65
23-08-2021 13:50:00,114.9,3.84
23-08-2021 14:00:00,60.2,5.82
23-08-2021 14:10:00,66.2,5.7
23-08-2021 14:20:00,102.3,4.43
23-08-2021 14:30:00,72.8,4.73
23-08-2021 14:40:00,96.3,4.77
23-08-2021 14:50:00,103.7,4.17
23-08-2021 15:00:00,103.9,4.21
23-08-2021 15:10:00,100.7,4.23
23-08-2021 15:20:00,100.2,2.68
23-08-2021 15:30:00,63.4,4.63
23-08-2021 15:40:00,115.6,3.97
23-08-2021 15:50:00,51.4,5.16
23-08-2021 16:00:00,84.1,3.99
23-08-2021 16:10:00,110.1,2.5
23-08-2021 16:20:00,58.9,4.97
23-08-2021 16:30:00,46.2,6.08
23-08-2021 16:40:00,36,6.57
23-08-2021 16:50:00,37.3,7.31
23-08-2021 17:00:00,34.8,7.01
23-08-2021 17:10:00,41.6,7.91
23-08-2021 17:20:00,48.3,6.53
23-08-2021 17:30:00,38.6,6.49
23-08-2021 17:40:00,53.9,4.44
23-08-2021 17:50:00,71,3.56
23-08-2021 18:00:00,49.6,4.26
23-08-2021 18:10:00,46.9,4.6
23-08-2021 18:20:00,49.3,3.37
23-08-2021 18:30:00,43.9,3.74
23-08-2021 18:40:00,45.5,3.86
23-08-2021 18:50:00,49,4.87
23-08-2021 19:00:00,48.4,4.73
23-08-2021 19:10:00,54,3.1
23-08-2021 19:20:00,62,2.6
23-08-2021 19:30:00,50.5,2.77
23-08-2021 19:40:00,47,3.2
23-08-2021 19:50:00,51.6,3.42
23-08-2021 20:00:00,52.7,3.25
23-08-2021 20:10:00,52,3.42
23-08-2021 20:20:00,50.5,3.47
23-08-2021 20:30:00,45.2,3.93
23-08-2021 20:40:00,40.4,4.29
23-08-2021 20:50:00,44.6,4.34
23-08-2021 21:00:00,46.9,4.43
23-08-2021 21:10:00,53.7,4.17
23-08-2021 21:20:00,37.3,3.63
23-08-2021 21:30:00,38.5,4.74
23-08-2021 21:40:00,44.6,4.57
23-08-2021 21:50:00,54.8,3.47
23-08-2021 22:00:00,44.1,3.55
23-08-2021 22:10:00,42.5,4.44
23-08-2021 22:20:00,43.8,4.45
23-08-2021 22:30:00,45.8,4.8
23-08-2021 22:40:00,52.6,4.18
23-08-2021 22:50:00,72.4,2.77
23-08-2021 23:00:00,109.1,2.07
23-08-2021 23:10:00,113.3,2.15
23-08-2021 23:20:00,117.8,1.91
23-08-2021 23:30:00,118.7,1.95
23-08-2021 23:40:00,116.7,2.31
23-08-2021 23:50:00,122.2,2.53
24-08-2021 00:00:00,132.3,2.78
24-08-2021 00:10:00,129.3,2.29
24-08-2021 00:20:00,126,2.53
24-08-2021 00:30:00,124.7,1.84
24-08-2021 00:40:00,120.4,1.97
24-08-2021 00:50:00,128,1.89
24-08-2021 01:00:00,132.7,1.65
24-08-2021 01:10:00,123.5,1.97
24-08-2021 01:20:00,123.7,1.77
24-08-2021 01:30:00,122.4,1.91
24-08-2021 01:40:00,114.5,2.09
24-08-2021 01:50:00,125.4,2.55
24-08-2021 02:00:00,124.1,2.66
24-08-2021 02:10:00,126.7,2.32
24-08-2021 02:20:00,128.4,2.12
24-08-2021 02:30:00,116.6,2.77
24-08-2021 02:40:00,124.5,2.81
24-08-2021 02:50:00,128.6,3.33
24-08-2021 03:00:00,128.4,2.94
24-08-2021 03:10:00,135.9,3.08
24-08-2021 03:20:00,128.9,3.27
24-08-2021 03:30:00,122.6,3.63
24-08-2021 03:40:00,123.4,3.03
24-08-2021 03:50:00,131.8,2.48
24-08-2021 04:00:00,119.9,2.42
24-08-2021 04:10:00,101.8,2.98
24-08-2021 04:20:00,95.2,3.02
24-08-2021 04:30:00,93.7,2.96
24-08-2021 04:40:00,89.2,3.05
24-08-2021 04:50:00,77.3,1.91
24-08-2021 05:00:00,82.5,2.02
